0.7420	0.0500
0.7440	0.0500
0.7460	0.0500
0.7480	0.0500
0.7500	0.0500
0.7520	0.0500
0.7540	0.0500
0.7560	0.0500
0.7580	0.0500
0.7600	0.0500
0.7620	0.0500
0.7640	0.0500
0.7660	0.0500
0.7680	0.0500
0.7700	0.0500
0.7720	0.0500
0.7740	0.0500
0.7760	0.0500
0.7780	0.0500
0.7800	0.0500
0.7820	0.0500
0.7840	0.0500
0.7860	0.0500
0.7880	0.0500
0.7900	0.0500
0.7920	0.0500
0.7940	0.0500
0.7960	0.0500
0.7980	0.0500
0.8000	0.0500
0.8200	0.0500
0.8400	0.0500
0.8600	0.0500
0.8800	0.0500
0.9000	0.0500
0.9200	0.0500
0.9400	0.0500
0.9600	0.0500
0.9800	0.0500
1.0000	0.0500
1.0200	0.0500
1.0400	0.0500
1.0600	0.0500
1.0800	0.0500
1.1000	0.0500
1.1200	0.0500
1.1400	0.0500
1.1600	0.0500
1.1800	0.0500
1.2000	0.0500
1.2200	0.0500
1.2400	0.0500
1.2600	0.0500
1.2800	0.0500
1.3000	0.0500
1.3200	0.0500
1.3400	0.0500
1.3600	0.0500
1.3800	0.0500
1.4000	0.0500
1.4200	0.0500
1.4400	0.0500
1.4600	0.0500
1.4800	0.0500
1.5000	0.0500
1.5200	0.0500
1.5400	0.0500
1.5600	0.0500
1.5800	0.0500
1.6000	0.0500
1.6200	0.0500
1.6400	0.0500
1.6600	0.0500
1.6800	0.0500
1.7000	0.0500
1.7200	0.0500
1.7400	0.0500
1.7600	0.0500
1.7800	0.0500
1.8000	0.0500
1.8200	0.0500
1.8400	0.0500
1.8600	0.0500
1.8800	0.0500
1.9000	0.0500
1.9200	0.0500
1.9400	0.0500
1.9600	0.0500
1.9800	0.0500
2.0000	0.0500
2.0200	0.0500
2.0400	0.0500
2.0600	0.0500
2.0800	0.0500
2.1000	0.0500
2.1200	0.0500
2.1400	0.0500
2.1600	0.0500
2.1800	0.0500
2.2000	0.0500
2.2200	0.0500
2.2400	0.0500
2.2600	0.0500
2.2800	0.0500
2.3000	0.0500
2.3200	0.0500
2.3400	0.0500
2.3600	0.0500
2.3800	0.0500
2.4000	0.0500
2.4200	0.0500
2.4400	0.0500
2.4600	0.0500
2.4800	0.0500
2.5000	0.0500
2.5200	0.0500
2.5400	0.0500
2.5600	0.0500
2.5800	0.0500
2.6000	0.0500
2.6200	0.0500
2.6400	0.0500
2.6600	0.0500
2.6800	0.0500
2.7000	0.0500
2.7200	0.0500
2.7400	0.0500
2.7600	0.0500
2.7800	0.0500
2.8000	0.0500
2.8200	0.0500
2.8400	0.0500
2.8600	0.0500
2.8800	0.0500
2.9000	0.0500
2.9200	0.0500
2.9400	0.0500
2.9600	0.0500
2.9800	0.0500
3.0000	0.0500
3.0200	0.0500
3.0400	0.0500
3.0600	0.0500
3.0800	0.0500
3.1000	0.0500
3.1200	0.0500
3.1400	0.0500
3.1600	0.0500
3.1800	0.0500
3.2000	0.0500
3.2200	0.0500
3.2400	0.0500
3.2600	0.0500
3.2800	0.0500
3.3000	0.0500
3.3200	0.0500
3.3400	0.0500
3.3600	0.0500
3.3800	0.0500
3.4000	0.0500
3.4200	0.0500
3.4400	0.0500
3.4600	0.0500
3.4800	0.0500
3.5000	0.0500
3.5200	0.0500
3.5400	0.0500
3.5600	0.0500
3.5800	0.0500
3.6000	0.0500
3.6200	0.0500
3.6400	0.0500
3.6600	0.0500
3.6800	0.0500
3.7000	0.0500
3.7200	0.0500
3.7400	0.0500
3.7600	0.0500
3.7800	0.0500
3.8000	0.0500
3.8200	0.0500
3.8400	0.0500
3.8600	0.0500
3.8800	0.0500
3.9000	0.0500
3.9200	0.0500
3.9400	0.0500
3.9600	0.0500
3.9800	0.0500
4.0000	0.0500
4.0200	0.0500
4.0400	0.0500
4.0600	0.0500
4.0800	0.0500
4.1000	0.0500
4.1200	0.0500
4.1400	0.0500
4.1600	0.0500
4.1800	0.0500
4.2000	0.0500
4.2200	0.0500
4.2400	0.0500
4.2600	0.0500
4.2800	0.0500
4.3000	0.0500
4.3200	0.0500
4.3400	0.0500
4.3600	0.0500
4.3800	0.0500
4.4000	0.0500
4.4200	0.0500
4.4400	0.0500
4.4600	0.0500
4.4800	0.0500
4.5000	0.0500
4.5200	0.0500
4.5400	0.0500
4.5600	0.0500
4.5800	0.0500
4.6000	0.0500
4.6200	0.0500
4.6400	0.0500
4.6600	0.0500
4.6800	0.0500
4.7000	0.0500
4.7200	0.0500
4.7400	0.0500
4.7600	0.0500
4.7800	0.0500
4.8000	0.0500
4.8200	0.0500
4.8400	0.0500
4.8600	0.0500
4.8800	0.0500
4.9000	0.0500
4.9200	0.0500
4.9400	0.0500
4.9600	0.0500
4.9800	0.0500
5.0000	0.0500
5.1000	0.0500
5.2000	0.0500
5.3000	0.0500
5.4000	0.0500
5.5000	0.0500
5.6000	0.0500
5.7000	0.0500
5.8000	0.0500
5.9000	0.0500
6.0000	0.0500
6.1000	0.0500
6.2000	0.0500
6.3000	0.0500
6.4000	0.0500
6.5000	0.0500
6.6000	0.0500
6.7000	0.0500
6.8000	0.0500
6.9000	0.0500
7.0000	0.0500
7.1000	0.0500
7.2000	0.0500
7.3000	0.0500
7.4000	0.0500
7.5000	0.0500
7.6000	0.0500
7.7000	0.0500
7.8000	0.0500
7.9000	0.0500
8.0000	0.0500
8.1000	0.0500
8.2000	0.0500
8.3000	0.0500
8.4000	0.0500
8.5000	0.0500
8.6000	0.0500
8.7000	0.0500
8.8000	0.0500
8.9000	0.0500
9.0000	0.0500
9.1000	0.0500
9.2000	0.0500
9.3000	0.0500
9.4000	0.0500
9.5000	0.0500
9.6000	0.0500
9.7000	0.0500
9.8000	0.0500
9.9000	0.0500
10.0000	0.0500
10.1000	0.0500
10.2000	0.0500
10.3000	0.0500
10.4000	0.0500
10.5000	0.0500
10.6000	0.0500
10.7000	0.0500
10.8000	0.0500
10.9000	0.0500
11.0000	0.0500
11.1000	0.0500
11.2000	0.0500
11.3000	0.0500
11.4000	0.0500
11.5000	0.0500
11.6000	0.0500
11.7000	0.0500
11.8000	0.0500
11.9000	0.0500
12.0000	0.0500
12.1000	0.0500
12.2000	0.0500
12.3000	0.0500
12.4000	0.0500
12.5000	0.0500
12.6000	0.0500
12.7000	0.0500
12.8000	0.0500
12.9000	0.0500
13.0000	0.0500
13.1000	0.0500
13.2000	0.0500
13.3000	0.0500
13.4000	0.0500
13.5000	0.0500
13.6000	0.0500
13.7000	0.0500
13.8000	0.0500
13.9000	0.0500
14.0000	0.0500
14.1000	0.0500
14.2000	0.0500
14.3000	0.0500
14.4000	0.0500
14.5000	0.0500
14.6000	0.0500
14.7000	0.0500
14.8000	0.0500
14.9000	0.0500
15.0000	0.0500
